degree,count
3,4927
4,1699
5,911
6,563
7,375
8,260
9,211
10,140
11,116
12,94
13,85
14,77
15,63
16,54
17,38
18,29
19,36
20,16
21,23
22,13
23,18
24,19
25,11
26,15
27,7
28,2
29,13
30,11
31,6
32,8
33,4
34,2
35,8
36,8
37,5
38,4
39,6
40,4
41,3
43,7
44,6
45,9
46,5
47,1
48,6
49,5
50,2
52,1
53,1
54,1
55,1
56,2
57,3
58,1
59,2
60,4
62,1
64,2
67,1
69,1
70,1
71,2
72,2
73,1
74,2
77,1
78,2
80,1
81,2
83,1
85,1
88,1
91,1
92,1
93,1
96,1
97,2
101,1
104,1
107,1
108,1
119,1
128,1
133,1
135,1
143,1
155,1
158,1
167,1
169,1
170,1
171,1
175,1
186,1
197,1
205,1
215,1
236,1
242,1
262,1
270,1
277,1
298,1
340,1
352,1
396,1
488,1
499,1
520,1
619,1
710,1
798,1
823,1
1065,1
1271,1
1401,1
1456,1
4442,1
5222,1
