degree,count
3,5267
4,1688
5,870
6,496
7,344
8,210
9,198
10,127
11,101
12,82
13,62
14,55
15,40
16,30
17,42
18,39
19,37
20,21
21,17
22,19
23,19
24,12
25,8
26,10
27,7
28,5
29,8
30,8
31,8
32,8
33,11
34,7
35,5
36,5
37,6
38,3
39,5
40,2
41,4
42,2
43,3
44,3
45,2
46,6
47,3
48,3
49,1
50,1
51,5
52,1
53,2
54,1
55,2
57,1
58,1
59,3
60,1
61,2
63,1
64,1
65,2
66,3
68,2
69,7
71,1
72,2
74,1
75,1
76,1
77,1
78,2
79,1
83,1
85,2
87,2
88,1
92,1
94,1
100,1
106,1
107,1
109,1
111,1
113,1
115,2
124,1
130,1
131,1
135,1
150,1
164,1
168,1
170,1
179,1
185,1
188,1
192,1
198,1
210,1
216,2
234,1
235,2
242,1
252,1
275,1
312,1
343,1
356,1
370,1
456,1
484,1
548,1
589,1
727,1
749,1
1472,1
1763,1
1832,1
1992,1
2038,1
2454,1
2696,1
3788,1
