step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,53,-1,0,57,0,112,0,122,0,125,0,16,32,124,0,0,573,0
400,409,107,-1,0,68,0,173,0,220,0,230,0,16,46,218,0,0,1155,0
600,609,164,-1,0,77,0,223,0,310,0,338,0,19,58,314,0,0,1722,0
800,809,218,-1,0,80,0,262,0,395,0,440,0,20,76,391,0,0,2283,0
1000,1009,284,-1,0,85,0,314,0,486,0,545,0,20,116,485,0,0,2820,0
1200,1209,350,-1,0,90,0,326,0,534,0,619,0,20,106,541,0,0,3399,0
1400,1409,420,-1,0,90,0,339,0,593,0,695,0,19,108,584,2,4,3976,0
1600,1609,480,-1,0,88,0,356,0,632,0,764,0,20,137,638,2,4,4560,0
1800,1809,535,-1,0,93,0,363,0,686,0,856,0,20,130,688,3,6,5138,0
2000,2009,592,-1,0,94,0,397,0,782,0,982,0,20,140,783,3,6,5688,0
2200,2209,646,-1,0,94,0,431,0,843,0,1074,0,20,163,841,2,4,6255,0
2400,2409,700,-1,0,93,0,429,0,898,0,1177,0,20,213,930,1,2,6820,0
2600,2609,763,-1,0,98,0,436,0,950,0,1267,0,20,184,952,2,4,7392,0
2800,2809,822,-1,0,98,0,452,0,989,0,1355,0,20,201,988,2,4,7973,0
3000,3009,885,3,1,95,7,445,5,1030,13,1428,0,20,244,1045,2,4,8553,0
3200,3209,936,3,1,94,3,468,13,1065,12,1508,0.0106,20,214,1062,1,2,9132,0
3400,3409,997,3,2,94,3,486,5,1128,13,1603,0.0083,20,221,1138,2,4,9694,0
3600,3609,1061,3,0,94,2,484,8,1184,13,1710,0.0064,20,228,1183,3,6,10271,0
3800,3809,1122,3,0,99,2,502,7,1220,15,1807,0.0049,20,211,1244,3,6,10853,0
4000,4009,1182,3,0,95,1,487,5,1267,17,1893,0.0037,20,262,1252,4,8,11448,0
4200,4209,1245,3,0,99,4,509,8,1332,17,1985,0.0028,20,273,1308,2,4,12022,0
4400,4409,1301,3,0,95,2,507,7,1331,18,2055,0.002,20,280,1348,3,6,12613,0
4600,4609,1352,3,0,98,2,530,9,1354,14,2128,0.0014,20,260,1377,6,12,13203,0
4800,4809,1414,3,0,97,1,529,5,1393,16,2179,0.013,20,321,1406,4,8,13795,0
5000,5009,1479,3,0,99,0,523,5,1420,12,2258,0.0515,20,312,1410,4,8,14378,0
5200,5209,1530,5,1,98,0,534,10,1482,17,2387,0.1,20,316,1492,5,10,14939,1
5400,5409,1593,7,0,103,3,526,16,1518,20,2471,0.1038,20,292,1520,5,10,15524,1
5600,5609,1653,9,0,99,4,541,12,1544,20,2565,0.1089,20,278,1551,4,8,16112,1
5800,5809,1712,11,0,101,7,554,16,1599,20,2663,0.0932,20,310,1596,5,10,16696,1
6000,6009,1784,13,1,94,5,547,16,1613,20,2713,0.1004,20,295,1596,6,12,17290,1
6200,6209,1840,15,1,98,6,547,14,1622,20,2794,0.1153,20,343,1635,7,14,17878,1
6400,6409,1898,17,4,100,8,576,15,1673,20,2877,0.1195,20,311,1666,8,16,18464,1
6600,6609,1952,20,1,101,8,581,17,1691,20,2966,0.1245,20,334,1658,8,16,19065,1
6800,6809,2007,22,1,102,9,567,16,1714,20,3024,0.1439,20,329,1719,7,14,19671,1
7000,7009,2065,25,3,99,6,564,16,1704,20,3104,0.1732,20,343,1730,7,14,20274,1
7200,7209,2118,27,1,101,7,576,18,1733,20,3158,0.1772,20,384,1755,6,12,20869,1
7400,7409,2190,29,3,99,10,609,19,1791,20,3258,0.1904,20,328,1790,5,10,21439,1
7600,7609,2246,32,2,99,8,584,16,1828,20,3356,0.1725,20,336,1807,4,8,22024,1
7800,7809,2313,34,1,100,7,580,19,1851,20,3442,0.1682,20,377,1835,5,10,22621,1
8000,8009,2365,36,0,99,10,592,19,1872,20,3494,0.1721,20,351,1884,6,12,23219,1
8200,8209,2429,38,2,101,10,584,19,1872,20,3552,0.1918,20,375,1854,7,14,23824,1
8400,8409,2486,41,1,99,9,584,20,1918,20,3620,0.1889,20,401,1952,7,14,24421,1
8600,8609,2557,45,1,99,12,580,20,1871,20,3715,0.2043,20,384,1860,8,16,25014,1
8800,8809,2620,48,5,98,5,586,19,1921,20,3772,0.2161,20,382,1925,7,14,25609,1
9000,9009,2678,52,1,98,7,583,20,1955,20,3828,0.2031,20,401,1973,8,16,26207,1
9200,9209,2736,54,3,99,13,605,20,1943,20,3896,0.2032,20,403,1918,8,16,26805,1
9400,9409,2807,56,2,101,12,599,20,1961,20,3928,0.2206,20,378,1974,8,16,27406,1
9600,9609,2868,59,0,101,11,596,20,2029,20,4055,0.2162,20,392,2037,6,12,27983,1
9800,9809,2921,62,1,100,14,606,20,2008,20,4125,0.1993,20,412,2039,5,10,28585,1
10000,10009,2986,65,4,100,10,618,19,2016,20,4199,0.1831,20,398,2040,4,8,29185,1
10200,10209,3043,71,2,102,12,594,19,2033,20,4245,0.1751,20,403,2056,5,10,29783,1
10400,10409,3091,74,3,103,13,610,20,2057,20,4326,0.1797,20,405,2065,5,10,30375,1
10600,10609,3155,77,0,99,12,602,18,2044,20,4397,0.1824,20,406,2050,4,8,30962,1
10800,10809,3206,79,4,104,11,623,19,2084,20,4462,0.1795,20,448,2073,3,6,31555,1
11000,11009,3268,83,1,100,10,616,20,2114,20,4509,0.1872,20,413,2102,3,6,32146,1
11200,11209,3332,85,3,102,10,602,20,2134,20,4569,0.1984,20,389,2124,4,8,32745,1
11400,11409,3399,87,3,103,12,624,20,2158,20,4610,0.1995,20,449,2125,4,8,33344,1
11600,11609,3455,90,1,100,9,601,20,2135,20,4684,0.1882,20,445,2175,3,6,33937,1
11800,11809,3511,92,4,100,10,608,20,2128,20,4769,0.2192,20,410,2135,5,10,34530,1
12000,12009,3572,98,2,103,14,618,20,2124,20,4867,0.1996,20,473,2184,6,12,35125,1
12200,12209,3626,102,2,100,9,629,20,2170,20,4908,0.2233,20,415,2217,7,14,35721,1
12400,12409,3678,107,4,100,14,637,19,2230,20,4995,0.2073,20,431,2220,6,12,36319,1
12600,12609,3751,110,3,103,13,628,20,2274,20,5101,0.1994,20,463,2235,5,10,36905,1
12800,12809,3812,115,3,101,13,636,20,2266,20,5193,0.2108,20,449,2243,4,8,37495,1
13000,13009,3866,118,3,100,15,631,20,2304,20,5292,0.2073,20,459,2268,3,6,38075,1
13200,13209,3914,123,4,102,16,620,20,2343,20,5339,0.2044,20,438,2304,3,6,38665,1
13400,13409,3967,127,5,99,14,649,20,2292,20,5380,0.2072,20,482,2282,6,12,39265,1
13600,13609,4036,132,5,98,13,629,20,2330,20,5457,0.1993,20,475,2338,5,10,39862,1
13800,13809,4101,135,0,101,17,651,20,2355,20,5497,0.1831,20,534,2361,5,10,40460,1
14000,14009,4156,139,3,101,16,651,19,2284,20,5584,0.1851,20,470,2312,4,8,41058,1
14200,14209,4214,143,3,100,13,643,20,2323,20,5603,0.1717,20,471,2346,4,8,41655,1
