degree,count
3,5030
4,1918
5,969
6,528
7,311
8,222
9,160
10,111
11,85
12,60
13,62
14,44
15,40
16,32
17,33
18,23
19,32
20,21
21,23
22,17
23,12
24,14
25,20
26,10
27,13
28,10
29,8
30,7
31,7
32,4
33,5
34,4
35,5
36,1
37,3
38,7
39,2
40,8
41,1
42,5
43,5
44,2
45,4
46,2
47,2
48,3
49,3
50,4
51,5
52,2
53,1
54,3
55,2
56,3
58,1
59,3
60,2
62,3
63,1
64,1
67,2
68,1
69,2
70,1
71,1
72,1
73,1
74,2
75,2
77,1
80,1
86,1
87,1
88,1
89,2
94,1
96,2
98,1
99,1
101,1
102,2
104,3
105,2
106,1
107,2
109,1
110,2
111,2
113,2
114,1
116,1
118,1
120,1
123,1
128,1
129,1
130,1
134,2
135,1
137,1
138,1
140,1
146,1
147,1
152,1
156,2
210,1
211,1
222,1
232,1
258,1
268,2
270,1
271,1
296,1
322,1
355,1
429,1
434,1
444,1
448,1
492,1
505,1
518,1
585,1
619,1
620,1
665,1
943,1
1001,1
1315,1
2074,1
2088,1
2808,1
3304,1
