degree,count
3,2164
4,839
5,441
6,271
7,208
8,154
9,112
10,82
11,59
12,64
13,52
14,50
15,47
16,36
17,33
18,29
19,23
20,16
21,16
22,25
23,13
24,16
25,7
26,9
27,19
28,15
29,8
30,9
31,7
32,6
33,4
34,4
35,9
36,8
37,8
38,7
39,3
40,1
41,2
42,7
43,4
44,10
45,4
46,2
47,4
48,5
49,6
50,1
51,3
52,2
53,1
54,3
55,1
56,2
57,1
58,1
59,3
60,4
61,1
62,2
63,2
64,2
65,1
67,2
68,1
71,2
73,2
74,4
76,2
79,2
80,1
81,2
83,1
84,1
85,3
87,1
91,1
92,2
93,1
94,3
98,1
102,2
103,2
105,1
106,1
113,1
116,1
124,1
131,2
136,2
139,1
146,1
149,1
150,1
158,1
162,1
172,1
174,1
177,1
187,1
209,1
216,1
229,2
259,1
269,1
318,1
338,1
