degree,count
3,6735
4,2466
5,1307
6,832
7,595
8,422
9,306
10,245
11,209
12,185
13,150
14,114
15,113
16,79
17,85
18,76
19,76
20,61
21,49
22,52
23,41
24,44
25,42
26,34
27,39
28,20
29,32
30,28
31,23
32,24
33,15
34,18
35,10
36,16
37,9
38,16
39,11
40,15
41,15
42,12
43,11
44,11
45,19
46,8
47,9
48,5
49,9
50,13
51,7
52,9
53,10
54,6
55,8
56,11
57,4
58,5
59,4
60,3
61,8
62,6
63,7
64,6
65,6
66,1
67,2
68,5
69,3
70,8
71,3
72,3
73,6
74,3
75,1
77,2
78,2
79,1
80,1
81,1
82,2
83,4
85,4
87,2
88,1
89,2
90,2
91,2
92,3
93,1
94,3
95,4
96,1
97,1
98,3
99,3
100,3
101,1
102,2
104,2
105,1
106,3
107,1
109,5
110,1
112,4
113,1
114,5
115,2
116,2
117,2
118,3
120,2
121,1
122,2
123,1
126,2
127,1
128,1
130,2
131,1
136,2
137,1
139,3
141,1
143,2
144,2
145,1
146,2
149,1
153,3
155,1
159,1
161,1
164,2
165,1
167,2
168,1
170,2
175,1
178,1
180,1
182,1
183,1
185,1
189,1
193,2
194,1
195,1
198,1
202,1
207,2
217,1
222,1
241,1
244,1
246,1
249,1
262,1
273,1
275,1
276,1
281,1
283,1
285,1
286,1
299,1
319,1
352,1
353,1
374,1
375,1
413,1
427,1
456,1
459,1
482,1
484,1
517,1
526,1
595,1
613,1
