degree,count
3,9009
4,3220
5,1767
6,1078
7,777
8,585
9,397
10,359
11,244
12,230
13,186
14,175
15,165
16,115
17,116
18,108
19,96
20,73
21,80
22,72
23,48
24,67
25,49
26,46
27,45
28,44
29,26
30,27
31,31
32,25
33,32
34,31
35,27
36,22
37,26
38,17
39,20
40,20
41,20
42,16
43,14
44,17
45,9
46,14
47,16
48,16
49,19
50,11
51,15
52,14
53,12
54,5
55,12
56,10
57,7
58,11
59,7
60,10
61,2
62,8
63,8
64,6
65,5
66,3
67,7
68,2
69,5
70,4
71,1
72,8
73,4
74,4
75,5
76,5
77,1
78,1
79,4
80,3
81,2
82,2
83,2
84,2
85,2
86,7
87,2
88,2
89,9
90,4
91,3
92,3
93,2
94,3
95,2
96,3
97,1
98,2
99,3
100,3
101,3
102,2
103,3
104,1
105,1
106,1
107,1
108,5
109,1
110,1
111,6
112,4
113,2
114,1
115,2
116,1
117,2
118,2
119,1
121,3
123,2
124,2
125,3
126,1
130,4
131,1
132,2
133,1
134,3
135,1
136,1
137,1
143,3
144,1
145,2
146,1
149,3
150,1
152,3
153,2
154,2
155,1
156,2
157,1
159,1
160,1
162,1
164,2
165,1
168,1
169,3
172,1
173,3
177,1
182,1
188,2
190,1
194,1
199,1
201,1
203,1
208,2
209,2
215,1
225,1
227,1
231,1
233,1
241,1
243,3
248,3
252,1
253,1
254,1
260,1
261,1
265,1
266,1
267,2
283,1
287,1
303,1
313,1
325,1
349,1
358,2
368,1
383,1
385,1
408,1
440,1
479,1
568,1
630,1
642,1
663,1
718,1
826,1
910,1
