degree,count
3,8835
4,3291
5,1768
6,1095
7,781
8,589
9,447
10,366
11,290
12,257
13,190
14,168
15,154
16,141
17,105
18,108
19,90
20,88
21,75
22,59
23,66
24,56
25,47
26,38
27,44
28,43
29,34
30,39
31,29
32,32
33,29
34,25
35,15
36,24
37,26
38,29
39,13
40,12
41,15
42,13
43,16
44,8
45,9
46,11
47,7
48,10
49,11
50,8
51,13
52,8
53,9
54,7
55,7
56,6
57,9
58,8
59,3
60,7
61,9
62,6
63,4
64,5
65,6
66,5
67,7
68,11
69,3
70,5
71,4
72,2
73,8
74,5
75,3
76,3
77,9
78,3
79,3
80,5
82,4
83,1
84,1
85,3
86,3
87,3
88,6
89,2
90,5
91,2
92,2
93,3
94,5
95,3
96,2
97,3
98,2
99,2
100,1
101,2
102,5
103,2
104,2
105,2
106,1
107,4
108,2
109,4
110,3
112,1
113,4
115,2
116,1
117,4
119,1
120,1
121,1
122,1
123,3
124,4
126,1
127,2
129,2
131,2
135,2
136,4
137,2
138,1
139,2
140,1
142,3
144,1
146,1
147,1
148,1
149,3
150,2
151,1
152,2
154,1
156,1
158,1
162,1
165,1
167,2
168,1
170,1
172,3
174,1
177,1
178,3
181,1
182,1
183,1
187,3
188,2
197,1
199,1
202,1
203,3
206,1
207,1
208,1
211,1
214,1
216,1
217,1
221,1
224,1
227,2
232,1
233,1
236,1
237,1
243,1
244,1
247,1
252,1
258,1
262,1
268,1
269,1
284,1
285,2
286,1
310,1
311,1
314,1
322,2
324,1
331,1
334,1
348,1
361,1
368,1
379,1
384,1
417,1
433,1
460,2
481,1
537,1
560,1
564,1
588,1
601,1
606,1
638,1
689,1
766,1
