degree,count
3,2153
4,880
5,448
6,289
7,207
8,144
9,115
10,93
11,69
12,63
13,50
14,36
15,37
16,36
17,17
18,22
19,25
20,21
21,19
22,10
23,14
24,12
25,11
26,13
27,11
28,9
29,12
30,4
31,7
32,4
33,7
34,3
35,6
36,9
37,5
38,4
39,1
40,4
41,5
42,5
43,1
44,6
45,4
46,6
47,2
48,1
49,2
50,5
52,5
53,2
54,3
55,2
56,5
57,5
59,3
60,1
61,2
62,1
63,1
64,1
65,1
66,2
67,1
69,2
70,1
71,1
72,3
73,1
74,2
75,1
76,1
77,1
78,1
80,2
82,2
83,1
85,2
86,1
87,2
90,1
91,3
92,2
94,1
96,2
101,1
103,1
106,2
107,2
114,1
115,1
120,1
126,1
128,1
131,1
138,1
139,1
140,1
151,1
154,1
161,1
167,1
177,2
178,1
183,1
191,1
192,1
196,1
201,1
206,1
209,1
210,1
246,1
287,1
292,1
325,1
330,1
331,1
