step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,58,-1,0,55,0,103,0,113,0,111,0,10,16,113,0,0,581,0
400,409,126,-1,0,70,0,164,0,200,0,210,0,15,45,201,0,0,1132,0
600,609,184,-1,0,79,0,226,0,294,0,317,0,15,54,293,0,0,1695,0
800,809,243,-1,0,82,0,256,0,372,0,412,0,20,79,376,0,0,2262,0
1000,1009,294,-1,0,85,0,293,0,446,0,507,0,19,83,447,0,0,2838,0
1200,1209,360,-1,0,89,0,320,0,525,0,595,0,20,99,521,0,0,3392,0
1400,1409,419,-1,0,90,0,322,0,580,0,683,0,20,109,571,0,0,3967,0
1600,1609,488,4,2,90,4,350,2,628,7,756,0,20,134,619,0,0,4549,0
1800,1809,550,4,1,92,1,365,5,691,0,865,0,20,135,689,0,0,5120,0
2000,2009,616,5,0,94,3,367,5,728,14,941,0,20,143,745,0,0,5694,0
2200,2209,681,5,2,92,2,383,8,778,9,1013,0.02,20,144,765,0,0,6277,0
2400,2409,739,5,0,91,3,386,9,825,17,1098,0.0156,20,171,824,0,0,6856,0
2600,2609,802,5,1,95,2,419,8,915,12,1228,0.0121,20,170,901,0,0,7417,0
2800,2809,857,5,1,96,2,413,3,912,9,1298,0.043,20,203,924,0,0,8005,0
3000,3009,924,5,1,95,1,434,4,976,11,1381,0.0694,20,233,974,0,0,8579,0
3200,3209,993,5,2,95,5,449,6,1046,10,1488,0.0865,20,196,1034,0,0,9147,1
3400,3409,1056,5,0,97,6,460,8,1088,8,1577,0.0854,20,218,1088,0,0,9720,1
3600,3609,1115,5,0,97,0,478,6,1140,11,1683,0.1108,20,218,1121,0,0,10290,1
3800,3809,1167,5,1,98,1,471,8,1178,10,1763,0.1438,20,229,1165,0,0,10877,1
4000,4009,1231,5,1,97,2,481,8,1194,13,1835,0.1687,20,234,1208,0,0,11460,1
4200,4209,1281,5,0,97,1,492,9,1232,7,1900,0.133,20,269,1228,0,0,12051,1
4400,4409,1342,5,0,99,2,494,1,1264,12,1981,0.1489,20,227,1247,0,0,12625,1
4600,4609,1405,5,0,98,2,499,6,1335,11,2092,0.1172,20,265,1326,0,0,13201,1
4800,4809,1455,5,1,97,5,518,4,1356,15,2178,0.1318,20,288,1340,0,0,13793,1
5000,5009,1516,5,0,96,2,519,6,1378,6,2221,0.1257,20,274,1368,0,0,14370,1
5200,5209,1569,5,2,98,3,503,5,1450,7,2351,0.1272,20,290,1408,0,0,14946,1
5400,5409,1630,5,0,98,0,515,4,1441,9,2379,0.122,20,303,1442,0,0,15527,1
5600,5609,1699,5,0,98,1,519,6,1462,7,2462,0.1207,20,269,1485,0,0,16107,1
5800,5809,1755,5,1,99,0,518,2,1493,6,2516,0.1696,20,313,1504,0,0,16697,1
6000,6009,1816,5,1,100,1,532,2,1514,3,2589,0.2337,20,310,1532,0,0,17287,1
6200,6209,1886,5,0,98,2,549,6,1548,3,2684,0.265,20,320,1583,0,0,17842,1
6400,6409,1947,5,0,99,2,544,5,1598,8,2762,0.2601,20,320,1565,0,0,18430,1
6600,6609,2009,5,0,94,1,557,4,1616,3,2879,0.2728,20,303,1585,0,0,19014,1
6800,6809,2063,5,1,102,2,540,3,1614,3,2936,0.3496,20,350,1616,0,0,19602,1
7000,7009,2127,5,1,99,1,578,2,1676,5,2987,0.3178,20,354,1665,0,0,20192,1
