degree,count
3,8872
4,3395
5,1802
6,1095
7,799
8,542
9,445
10,334
11,276
12,219
13,206
14,147
15,158
16,118
17,113
18,109
19,91
20,74
21,74
22,64
23,51
24,41
25,42
26,50
27,34
28,36
29,35
30,28
31,25
32,29
33,21
34,31
35,27
36,16
37,24
38,22
39,23
40,16
41,21
42,15
43,17
44,14
45,16
46,12
47,11
48,12
49,12
50,6
51,6
52,9
53,7
54,4
55,11
56,8
57,5
58,8
59,12
60,8
61,9
62,11
63,8
64,6
65,6
66,3
67,5
68,10
69,3
70,4
71,7
72,2
73,7
74,4
75,6
76,5
77,2
78,4
79,3
80,3
81,8
82,7
83,5
84,4
85,4
86,3
87,5
88,4
89,1
91,4
92,1
93,2
94,1
95,4
96,5
97,2
98,2
99,1
100,6
101,1
102,1
103,3
105,4
107,1
109,3
110,2
111,4
112,2
113,3
114,1
115,1
117,3
118,2
120,2
122,1
126,1
127,1
129,2
131,1
132,1
133,3
134,1
135,1
137,1
138,3
141,2
143,1
145,2
146,1
147,2
148,1
150,2
152,3
154,2
156,1
160,1
162,1
164,1
166,1
168,1
171,1
176,2
177,1
180,3
185,3
192,2
194,1
195,1
196,1
197,1
198,1
200,1
208,1
209,1
210,1
213,1
217,1
219,1
221,1
236,2
244,2
252,1
255,1
264,1
265,1
269,1
278,1
280,1
285,1
286,1
289,1
305,1
306,1
314,1
319,1
326,1
338,1
339,1
347,1
350,1
379,3
389,1
392,1
405,1
444,1
450,2
459,1
481,1
486,1
497,1
531,1
543,1
730,1
772,1
