step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,44,-1,0,62,0,117,0,132,0,136,0,15,25,130,0,0,585,0
400,409,104,-1,0,69,0,168,0,216,0,224,0,19,51,213,0,0,1153,0
600,609,162,-1,0,77,0,217,0,304,0,338,0,19,57,305,0,0,1724,0
800,809,218,-1,0,80,0,249,0,377,0,440,0,20,71,392,0,0,2300,0
1000,1009,268,-1,0,85,0,272,0,452,0,519,0,20,87,449,0,0,2879,0
1200,1209,332,-1,0,85,0,297,0,536,0,629,0,20,91,537,0,0,3432,0
1400,1409,400,-1,0,91,0,341,0,610,0,741,0,19,109,608,0,0,3979,0
1600,1609,457,-1,0,93,0,371,0,682,0,838,0,20,133,688,0,0,4556,0
1800,1809,511,-1,0,92,0,384,0,756,0,944,0,20,131,741,0,0,5130,0
2000,2009,572,-1,0,92,0,403,0,819,0,1039,0,20,157,818,0,0,5679,0
2200,2209,636,-1,0,92,0,420,0,895,0,1122,0,20,169,868,0,0,6237,0
2400,2409,700,-1,0,94,0,437,0,922,0,1212,0,20,182,930,0,0,6824,0
2600,2609,759,-1,0,96,0,434,0,979,0,1303,0,20,171,975,0,0,7393,0
2800,2809,825,-1,0,94,0,449,0,1023,0,1376,0,20,178,1009,0,0,7962,0
3000,3009,874,-1,0,101,0,467,0,1055,0,1446,0,20,210,1058,0,0,8553,0
3200,3209,932,-1,0,96,0,478,0,1091,0,1537,0,20,226,1104,0,0,9139,0
3400,3409,989,-1,0,97,0,478,0,1134,0,1613,0,20,211,1126,0,0,9714,0
3600,3609,1059,-1,0,98,0,483,0,1156,0,1686,0,20,237,1171,0,0,10305,0
3800,3809,1113,-1,0,96,0,481,0,1191,0,1774,0,20,248,1196,0,0,10895,0
4000,4009,1170,-1,0,93,0,491,0,1223,0,1839,0,20,239,1221,0,0,11478,0
4200,4209,1233,-1,0,96,0,475,0,1248,0,1920,0,20,241,1232,0,0,12068,0
4400,4409,1305,3,0,98,1,503,6,1277,7,1943,0,20,246,1277,0,0,12647,0
4600,4609,1366,3,0,96,0,509,0,1323,9,2048,0.0138,20,265,1311,0,0,13225,0
4800,4809,1441,3,0,98,2,502,5,1364,6,2149,0.0108,20,295,1370,0,0,13805,0
5000,5009,1508,3,0,101,3,519,4,1380,8,2213,0.0084,20,278,1368,0,0,14386,0
5200,5209,1555,3,1,96,3,512,2,1390,9,2280,0.0064,20,278,1399,0,0,14973,0
5400,5409,1624,3,0,96,0,512,5,1403,5,2342,0.0049,20,280,1417,0,0,15563,0
5600,5609,1687,3,0,94,2,540,5,1465,9,2447,0.0037,20,322,1482,0,0,16146,0
5800,5809,1752,3,0,97,1,525,2,1480,5,2500,0.0227,20,323,1468,0,0,16731,0
6000,6009,1810,3,0,98,0,528,1,1525,7,2567,0.0475,20,327,1481,0,0,17319,0
6200,6209,1869,3,0,98,1,539,2,1547,7,2653,0.0668,20,328,1507,0,0,17898,0
6400,6409,1918,3,0,99,0,529,6,1547,7,2711,0.0916,20,300,1553,0,0,18487,1
6600,6609,1966,3,1,99,3,543,5,1560,5,2820,0.0747,20,324,1603,0,0,19064,1
6800,6809,2024,3,1,100,0,530,4,1599,10,2901,0.0577,20,353,1606,0,0,19647,1
7000,7009,2071,3,0,99,1,564,3,1631,10,2986,0.0442,20,324,1607,0,0,20235,1
7200,7209,2126,3,1,99,1,555,1,1656,4,3121,0.0333,20,346,1669,0,0,20806,1
7400,7409,2178,3,0,101,2,581,1,1721,2,3223,0.0247,20,329,1701,0,0,21396,1
7600,7609,2242,3,0,100,0,565,3,1732,4,3302,0.0844,20,350,1718,0,0,21973,1
7800,7809,2315,3,0,99,1,553,3,1751,2,3332,0.0655,20,383,1750,0,0,22564,1
8000,8009,2373,3,0,97,1,563,3,1772,4,3394,0.1075,20,345,1728,0,0,23154,1
8200,8209,2439,3,0,102,0,578,0,1815,2,3465,0.1173,20,377,1758,0,0,23732,1
8400,8409,2510,3,0,98,0,584,2,1820,1,3528,0.0919,20,385,1806,0,0,24315,1
8600,8609,2571,3,0,101,0,583,1,1853,5,3611,0.0715,20,370,1788,0,0,24893,1
8800,8809,2634,3,0,102,0,591,3,1850,2,3675,0.0552,20,382,1841,0,0,25478,1
9000,9009,2689,3,0,97,0,579,0,1860,5,3731,0.0421,20,370,1874,0,0,26068,1
9200,9209,2754,3,0,101,1,576,2,1847,2,3794,0.0317,20,382,1871,0,0,26655,1
9400,9409,2809,3,0,100,1,572,1,1871,0,3877,0.0234,20,375,1872,0,0,27235,1
9600,9609,2874,3,0,98,1,587,0,1866,1,3926,0.1167,20,369,1872,0,0,27825,1
