degree,count
3,2152
4,801
5,454
6,296
7,175
8,163
9,117
10,81
11,83
12,68
13,65
14,41
15,39
16,32
17,30
18,23
19,26
20,23
21,24
22,13
23,13
24,15
25,17
26,11
27,11
28,7
29,3
30,12
31,13
32,3
33,11
34,7
35,8
36,4
37,12
38,6
39,3
40,4
41,6
43,2
44,8
45,7
46,6
47,2
48,1
49,1
50,1
51,1
52,2
53,4
54,10
56,2
57,4
58,3
59,1
60,1
61,2
62,5
63,1
64,4
65,3
67,2
68,4
69,2
70,2
71,3
72,3
73,2
75,4
76,2
77,1
78,1
79,1
81,1
85,1
86,1
89,2
90,1
92,1
95,1
96,1
97,1
101,1
102,1
107,1
108,1
111,2
112,1
117,1
120,1
121,1
123,2
126,1
133,1
138,1
139,1
145,2
150,1
152,1
164,1
174,1
181,1
182,1
204,1
214,1
233,1
279,1
295,1
356,1
415,1
