degree,count
3,4392
4,1641
5,818
6,573
7,402
8,271
9,251
10,166
11,141
12,127
13,124
14,94
15,88
16,52
17,66
18,52
19,45
20,55
21,42
22,42
23,30
24,23
25,27
26,17
27,21
28,27
29,22
30,21
31,13
32,10
33,8
34,10
35,17
36,11
37,8
38,14
39,8
40,8
41,12
42,12
43,6
44,7
45,8
46,11
47,9
48,6
49,6
50,9
51,6
52,6
53,3
54,5
55,6
56,4
57,5
58,4
59,4
60,7
61,1
62,1
63,4
64,4
65,4
66,4
67,2
68,2
69,1
71,3
72,3
73,4
76,3
77,3
78,4
79,1
80,1
81,3
82,2
83,2
85,3
86,3
87,2
89,1
90,1
91,1
92,1
94,2
95,1
96,1
97,1
99,1
100,1
101,1
102,2
103,2
104,3
107,1
109,1
114,1
115,1
117,1
118,1
119,1
120,1
122,1
123,2
125,1
126,1
128,2
129,2
131,1
134,2
137,1
140,1
142,1
143,2
148,1
150,1
152,1
155,1
157,2
158,1
161,1
170,1
177,1
178,1
181,1
184,1
194,1
203,2
208,1
217,1
218,2
225,1
229,1
232,1
248,1
251,1
272,1
281,1
296,1
406,1
410,1
436,1
471,1
494,1
667,1
