step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,44,-1,0,62,0,117,0,132,0,136,0,15,25,130,0,0,585,0
400,409,104,-1,0,69,0,168,0,216,0,224,0,19,51,213,0,0,1153,0
600,609,162,-1,0,77,0,217,0,304,0,338,0,19,57,305,0,0,1724,0
800,809,218,-1,0,80,0,249,0,377,0,440,0,20,71,392,0,0,2300,0
1000,1009,268,-1,0,85,0,272,0,452,0,519,0,20,87,449,0,0,2879,0
1200,1209,332,-1,0,87,0,309,0,528,0,629,0,20,91,527,1,2,3434,0
1400,1409,379,-1,0,87,0,335,0,613,0,746,0,20,123,611,1,2,4008,0
1600,1609,444,-1,0,87,0,347,0,674,0,817,0,20,134,658,1,2,4589,0
1800,1809,495,-1,0,92,0,387,0,753,0,932,0,20,142,745,0,0,5158,0
2000,2009,553,-1,0,90,0,388,0,795,0,1029,0,20,148,806,0,0,5737,0
2200,2209,610,-1,0,92,0,414,0,853,0,1125,0,20,185,860,0,0,6297,0
2400,2409,668,-1,0,93,0,428,0,917,0,1213,0,20,177,919,3,6,6881,0
2600,2609,731,-1,0,93,0,433,0,959,0,1298,0,20,171,953,6,12,7474,0
2800,2809,794,3,0,96,1,434,6,994,6,1365,0,20,202,979,5,10,8073,0
3000,3009,864,3,0,93,2,457,5,1042,9,1458,0,20,213,1026,3,6,8658,0
3200,3209,912,3,1,95,3,454,6,1069,7,1557,0,20,237,1088,3,6,9244,0
3400,3409,963,3,2,96,2,459,3,1111,4,1637,0,20,229,1129,2,4,9837,0
3600,3609,1026,3,0,95,1,478,5,1190,13,1731,0,20,247,1183,5,10,10415,0
3800,3809,1081,3,0,94,1,486,3,1218,8,1831,0,20,226,1214,4,8,11004,0
4000,4009,1156,3,0,96,1,500,5,1232,3,1894,0.0129,20,247,1234,4,8,11594,0
4200,4209,1218,3,0,96,1,481,5,1268,5,1968,0.01,20,261,1277,5,10,12187,0
4400,4409,1279,3,0,97,1,505,6,1313,6,2056,0.0078,20,263,1331,2,4,12762,0
4600,4609,1342,3,0,95,0,508,3,1333,6,2099,0.006,20,261,1359,2,4,13347,0
4800,4809,1410,3,0,95,0,519,3,1372,4,2195,0.0045,20,291,1374,1,2,13927,0
5000,5009,1464,3,0,98,1,534,3,1392,3,2292,0.0034,20,281,1399,1,2,14507,0
5200,5209,1517,3,0,97,1,529,0,1460,3,2358,0.0282,20,271,1412,2,4,15102,0
5400,5409,1587,3,0,96,0,534,2,1500,4,2454,0.0218,20,267,1469,3,6,15681,0
5600,5609,1662,3,0,96,0,548,3,1501,7,2554,0.0392,20,312,1520,2,4,16241,0
5800,5809,1715,3,0,104,1,545,1,1576,5,2649,0.0302,20,298,1549,2,4,16821,0
6000,6009,1772,4,0,97,1,550,6,1562,12,2726,0.023,20,332,1583,2,4,17409,0
6200,6209,1822,4,0,97,2,555,3,1630,11,2816,0.0173,20,323,1599,2,4,17994,0
6400,6409,1886,4,0,100,1,564,5,1643,10,2920,0.0128,20,302,1675,2,4,18573,0
6600,6609,1943,4,0,97,0,565,6,1671,9,2977,0.0091,20,320,1699,2,4,19164,0
6800,6809,2002,4,0,100,1,565,4,1703,14,3070,0.0063,20,329,1671,2,4,19751,0
7000,7009,2069,4,0,101,2,563,6,1759,7,3155,0.004,20,371,1744,2,4,20329,0
7200,7209,2134,4,0,96,1,581,4,1729,9,3201,0.0222,20,364,1718,3,6,20913,0
7400,7409,2192,4,0,102,1,568,3,1774,15,3312,0.0163,20,304,1767,5,10,21500,0
7600,7609,2253,4,0,102,1,575,1,1789,3,3393,0.0117,20,352,1821,6,12,22095,0
7800,7809,2312,4,0,102,2,567,1,1880,7,3481,0.008,20,373,1851,6,12,22687,0
8000,8009,2381,4,0,101,1,586,4,1848,5,3514,0.0051,20,375,1845,4,8,23281,0
8200,8209,2440,4,0,99,0,582,3,1858,5,3595,0.0028,20,376,1863,3,6,23872,0
8400,8409,2508,4,1,103,2,591,5,1889,4,3663,0.001,20,396,1879,3,6,24453,0
8600,8609,2571,4,0,97,1,588,3,1861,2,3728,0,20,410,1914,3,6,25044,0
8800,8809,2622,4,0,98,1,609,5,1941,4,3855,0,20,441,1968,4,8,25613,0
9000,9009,2671,4,0,97,0,585,1,2001,6,3934,0,20,397,1985,4,8,26210,0
9200,9209,2733,4,0,99,1,594,3,2009,2,3963,0,20,388,1962,3,6,26798,0
9400,9409,2786,4,0,102,1,595,1,2018,4,4044,0,20,401,2009,8,16,27409,0
9600,9609,2853,4,0,102,2,639,9,2004,5,4109,0,20,386,2059,8,16,28007,0
9800,9809,2924,4,0,101,1,609,2,2047,2,4204,0,20,421,2081,9,18,28606,0
