degree,count
3,4486
4,1657
5,829
6,575
7,408
8,270
9,204
10,174
11,134
12,132
13,89
14,90
15,69
16,87
17,59
18,54
19,44
20,40
21,27
22,40
23,33
24,27
25,19
26,19
27,9
28,18
29,12
30,12
31,9
32,17
33,11
34,15
35,16
36,7
37,10
38,13
39,8
40,10
41,8
42,13
43,9
44,5
45,9
46,4
47,1
48,8
49,9
50,3
51,2
52,6
53,7
54,1
55,3
56,6
57,5
58,2
59,1
60,4
61,2
62,4
63,4
64,1
65,3
66,2
67,3
68,1
70,2
71,1
72,3
73,2
74,5
75,1
76,7
77,1
78,4
79,2
80,5
81,3
82,1
83,2
84,2
85,3
86,1
87,2
88,1
90,2
91,3
92,2
93,1
94,2
95,2
96,4
97,3
98,3
99,1
100,3
103,2
104,3
107,1
108,1
110,1
111,1
112,1
113,1
114,1
115,1
116,3
117,1
118,2
119,2
120,1
121,2
122,1
124,1
126,1
129,4
130,1
133,2
135,1
137,1
138,1
139,1
143,1
144,1
146,1
147,1
151,1
163,1
164,2
168,1
171,1
181,1
191,1
196,1
200,1
203,2
204,1
205,1
208,1
211,1
215,1
224,1
227,1
256,1
259,1
260,1
272,1
285,1
295,1
302,2
319,1
330,1
340,1
343,1
353,1
370,1
397,1
512,1
555,1
