degree,count
3,4417
4,1697
5,862
6,559
7,378
8,260
9,240
10,165
11,126
12,112
13,82
14,102
15,68
16,66
17,67
18,44
19,48
20,36
21,31
22,30
23,28
24,19
25,36
26,22
27,27
28,20
29,22
30,20
31,19
32,22
33,14
34,11
35,11
36,13
37,14
38,12
39,12
40,12
41,10
42,12
43,11
44,10
45,9
46,7
47,10
48,7
49,5
50,5
51,2
52,6
53,6
54,5
55,3
56,3
57,8
58,1
59,4
60,3
61,6
62,7
63,4
64,7
65,3
66,3
67,2
68,1
69,5
70,4
71,4
72,4
74,4
75,2
76,2
77,1
78,3
79,3
80,2
81,4
83,6
86,1
87,1
88,1
89,1
90,4
91,4
92,1
93,1
94,1
96,1
97,1
98,2
99,1
100,2
101,2
103,1
104,3
105,1
106,2
107,1
108,1
110,1
111,1
120,2
121,2
125,1
127,1
130,1
132,1
134,1
139,1
143,1
158,1
159,1
160,1
161,1
162,1
163,1
165,1
168,1
176,1
179,1
186,1
187,1
189,1
191,1
193,1
194,1
195,1
208,1
209,2
231,1
237,1
247,1
249,1
263,1
264,1
266,1
280,1
291,1
293,2
324,1
338,1
394,1
463,1
509,1
555,1
