degree,count
3,4399
4,1576
5,872
6,594
7,405
8,290
9,228
10,179
11,157
12,125
13,104
14,98
15,81
16,79
17,54
18,57
19,32
20,44
21,28
22,33
23,35
24,26
25,23
26,18
27,19
28,27
29,17
30,15
31,14
32,16
33,16
34,13
35,16
36,12
37,10
38,13
39,15
40,3
41,9
42,4
43,8
44,8
45,5
46,13
47,5
48,5
49,1
50,5
51,6
52,4
53,3
54,2
55,7
56,3
57,2
58,6
59,6
60,4
61,3
62,5
63,3
64,5
65,2
66,3
67,2
68,1
69,4
70,3
71,9
72,2
73,3
74,2
75,4
76,4
77,1
79,1
81,2
82,2
83,2
84,6
85,2
86,2
87,2
88,1
89,1
90,1
91,1
92,3
93,2
95,3
96,2
98,1
99,1
101,3
102,2
104,2
105,1
106,1
108,1
110,1
111,1
112,1
114,1
115,1
116,1
118,1
119,1
120,1
121,1
123,1
124,2
129,1
131,1
132,2
133,1
136,1
139,1
140,1
141,1
153,2
154,2
156,1
160,1
162,2
166,1
169,1
171,1
180,1
184,3
186,1
189,1
192,2
193,2
195,1
196,1
199,1
208,1
224,1
233,1
237,1
297,1
304,1
313,1
333,1
339,1
353,1
356,1
440,1
528,1
558,1
585,1
