degree,count
3,4428
4,1606
5,938
6,556
7,380
8,269
9,218
10,158
11,134
12,107
13,71
14,96
15,71
16,64
17,71
18,52
19,55
20,45
21,40
22,26
23,28
24,29
25,18
26,29
27,21
28,22
29,24
30,20
31,12
32,18
33,10
34,11
35,18
36,12
37,12
38,7
39,7
40,15
41,10
42,7
43,8
44,8
45,11
46,7
47,9
48,11
49,3
50,9
51,9
52,5
53,4
54,5
55,5
56,2
57,7
58,1
59,3
60,2
61,8
62,3
63,1
64,1
65,4
66,6
67,2
68,3
69,5
70,4
71,3
72,1
73,3
74,2
75,2
76,2
77,4
78,1
79,5
80,2
81,1
82,1
83,5
84,2
85,6
86,1
87,1
88,1
89,2
90,2
92,2
93,2
94,4
95,1
96,2
97,1
98,1
99,1
100,1
101,2
102,3
105,1
106,2
107,5
108,1
110,2
111,1
114,3
117,3
119,1
120,3
121,2
122,1
124,5
126,1
127,1
128,1
130,1
134,1
136,3
137,1
142,3
143,2
144,1
146,1
149,1
151,1
154,2
160,1
166,2
168,2
171,2
173,2
180,1
181,1
186,1
211,1
226,1
233,1
244,1
246,1
247,1
252,1
257,1
266,1
287,1
311,1
312,1
341,1
346,1
359,1
360,1
391,1
393,1
397,1
455,1
506,1
