degree,count
3,4291
4,1732
5,843
6,545
7,388
8,277
9,254
10,172
11,155
12,111
13,93
14,93
15,76
16,82
17,62
18,53
19,52
20,38
21,45
22,40
23,32
24,29
25,24
26,22
27,19
28,18
29,13
30,19
31,13
32,14
33,18
34,14
35,12
36,13
37,7
38,8
39,11
40,8
41,8
42,8
43,11
44,5
45,8
46,17
47,9
48,5
49,9
50,6
51,9
52,6
53,4
54,4
55,6
56,2
57,8
58,7
59,3
60,4
61,5
62,7
63,5
64,2
65,4
66,6
67,4
68,5
69,4
70,3
71,3
72,2
73,2
74,1
75,6
76,4
77,3
78,2
79,1
80,4
81,4
82,1
83,1
84,2
85,2
86,1
87,1
88,2
89,1
90,2
91,1
92,1
94,2
95,2
96,2
97,1
98,1
99,1
100,3
102,1
103,1
104,2
105,2
106,2
107,1
111,1
112,1
113,1
115,1
117,1
118,1
119,1
121,1
124,1
127,1
128,1
129,1
131,2
132,3
134,1
136,1
137,3
138,1
143,2
144,1
145,1
146,1
147,1
156,1
158,1
161,1
163,1
170,1
179,1
183,1
187,1
190,2
196,1
220,1
227,1
228,1
236,1
241,1
245,1
247,1
254,1
256,1
274,1
276,1
284,1
306,1
309,1
318,1
326,1
328,1
350,1
391,1
392,1
427,1
497,1
502,1
