degree,count
3,4392
4,1670
5,889
6,572
7,367
8,269
9,233
10,185
11,127
12,115
13,90
14,93
15,63
16,60
17,63
18,49
19,56
20,42
21,34
22,37
23,24
24,34
25,32
26,32
27,22
28,21
29,20
30,21
31,14
32,13
33,9
34,14
35,10
36,13
37,15
38,13
39,10
40,11
41,10
42,8
43,10
44,8
45,13
46,4
47,11
48,5
49,5
50,4
51,8
52,3
53,4
54,3
55,1
56,2
57,3
58,4
59,7
60,5
61,7
62,2
63,2
64,1
65,1
66,6
67,2
68,4
69,4
70,4
71,2
72,5
73,2
74,2
75,1
76,3
77,2
78,1
79,2
80,3
81,1
83,3
84,2
85,1
88,1
89,2
90,1
92,1
93,1
94,2
95,1
96,1
97,1
99,2
100,1
101,3
102,3
103,1
105,1
106,2
107,2
109,1
113,1
116,2
118,3
119,1
120,1
122,2
123,3
124,1
125,2
127,1
130,1
133,1
137,1
142,1
146,1
147,1
149,2
150,1
153,1
154,1
156,1
160,1
166,3
167,1
170,1
175,1
176,1
181,1
190,1
200,1
204,2
210,1
213,1
223,1
229,1
230,1
234,1
236,1
237,1
241,1
244,1
250,1
254,1
260,1
271,1
283,1
292,1
298,1
302,1
314,1
315,1
334,1
335,1
427,1
446,1
451,1
474,1
515,1
