step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,65,-1,0,56,0,100,0,114,0,116,0,16,25,115,0,0,562,0
400,409,132,-1,0,71,0,170,0,206,0,218,0,18,54,210,0,0,1115,0
600,609,193,-1,0,77,0,218,0,287,0,308,0,19,52,286,0,0,1684,0
800,809,261,-1,0,81,0,246,0,350,0,388,0,18,47,350,0,0,2258,0
1000,1009,318,-1,0,81,0,259,0,404,0,451,0,19,60,403,0,0,2840,0
1200,1209,381,-1,0,84,0,288,0,475,0,561,0,20,74,475,0,0,3410,0
1400,1409,434,-1,0,86,0,310,0,534,0,652,0,20,124,531,1,2,3999,0
1600,1609,494,-1,0,85,0,323,0,587,0,730,0,20,118,583,0,0,4578,0
1800,1809,556,-1,0,86,0,341,0,641,0,808,0,20,131,647,0,0,5162,0
2000,2009,611,-1,0,92,0,362,0,670,0,903,0,19,104,682,0,0,5748,0
2200,2209,671,-1,0,91,0,366,0,726,0,971,0,20,141,724,0,0,6338,0
2400,2409,740,-1,0,93,0,380,0,788,0,1069,0,20,158,788,0,0,6907,0
2600,2609,797,-1,0,93,0,396,0,845,0,1180,0,20,174,843,0,0,7491,0
2800,2809,857,-1,0,94,0,412,0,896,0,1292,0,20,193,893,0,0,8077,0
3000,3009,905,3,1,91,5,424,11,949,10,1365,0,20,160,933,0,0,8671,0
3200,3209,965,3,0,95,3,420,5,961,11,1440,0,20,166,953,0,0,9258,0
3400,3409,1024,3,0,93,2,434,7,1015,9,1517,0.0138,20,218,1002,0,0,9850,0
3600,3609,1086,3,0,95,1,438,8,1073,10,1611,0.0108,20,221,1049,1,2,10421,0
3800,3809,1145,3,0,94,0,462,8,1125,8,1718,0.0084,20,217,1120,2,4,10993,0
4000,4009,1193,3,1,96,1,473,4,1167,6,1818,0.0064,20,234,1150,3,6,11582,0
4200,4209,1261,3,0,96,0,481,1,1161,5,1885,0.0229,20,234,1178,4,8,12172,0
4400,4409,1317,3,0,96,0,475,2,1221,5,1982,0.0177,20,240,1231,4,8,12767,0
4600,4609,1375,3,1,98,1,473,2,1270,11,2068,0.0463,20,235,1271,3,6,13364,0
4800,4809,1430,3,0,97,2,489,5,1286,8,2144,0.0583,20,270,1272,4,8,13963,0
5000,5009,1484,3,0,94,2,493,3,1275,6,2185,0.0449,20,273,1291,4,8,14566,0
5200,5209,1542,3,0,100,2,505,5,1353,10,2285,0.06,20,261,1342,3,6,15158,0
5400,5409,1602,3,0,96,1,500,2,1355,8,2369,0.0459,20,304,1355,1,2,15753,0
5600,5609,1663,3,0,96,3,510,4,1425,8,2435,0.0707,20,268,1404,3,6,16327,0
5800,5809,1724,3,0,98,2,518,2,1472,10,2567,0.0795,20,277,1455,4,8,16898,0
6000,6009,1787,3,0,100,1,534,5,1492,9,2641,0.0604,20,325,1518,3,6,17491,0
6200,6209,1850,5,0,100,0,536,2,1524,16,2753,0.0942,20,310,1531,3,6,18074,1
6400,6409,1916,7,1,98,4,556,11,1576,14,2800,0.126,20,315,1564,2,4,18665,1
6600,6609,1976,9,0,96,2,558,12,1585,18,2876,0.1389,20,308,1615,2,4,19258,1
6800,6809,2038,11,2,98,7,549,8,1595,15,2946,0.1392,20,311,1606,2,4,19855,1
7000,7009,2096,13,0,99,5,542,16,1597,17,2988,0.1793,20,330,1604,2,4,20447,1
