degree,count
3,4400
4,1682
5,862
6,558
7,367
8,304
9,235
10,184
11,144
12,106
13,125
14,83
15,83
16,60
17,50
18,48
19,38
20,43
21,36
22,33
23,39
24,40
25,27
26,24
27,26
28,9
29,18
30,21
31,9
32,20
33,15
34,11
35,4
36,16
37,9
38,9
39,12
40,7
41,10
42,3
43,9
44,9
45,4
46,5
47,5
48,5
49,4
50,5
52,4
53,5
54,5
55,5
56,1
57,6
58,4
59,1
60,8
62,2
63,5
64,2
65,7
66,2
67,1
68,3
69,2
70,6
71,4
72,4
73,3
74,2
75,1
76,1
77,3
78,1
81,1
82,2
84,3
85,2
86,3
88,2
89,5
91,1
92,4
93,3
95,1
97,2
98,2
99,1
100,3
101,1
102,1
106,2
107,1
109,1
111,1
112,2
114,1
117,4
119,3
121,2
122,3
123,2
125,1
126,1
127,1
129,1
135,1
141,3
152,2
154,1
156,2
159,1
160,1
166,1
172,1
175,1
176,1
178,2
181,1
189,1
190,1
212,1
213,1
220,1
223,1
229,2
242,1
253,1
260,1
268,1
286,1
307,1
323,1
334,1
343,1
366,1
379,1
398,1
415,2
431,1
492,1
501,1
657,1
