degree,count
3,4384
4,1621
5,911
6,578
7,399
8,303
9,226
10,172
11,132
12,106
13,115
14,87
15,71
16,60
17,65
18,56
19,44
20,36
21,41
22,34
23,29
24,26
25,25
26,28
27,21
28,27
29,18
30,12
31,13
32,15
33,9
34,13
35,9
36,7
37,11
38,13
39,10
40,10
41,11
42,6
43,12
44,8
45,6
46,4
47,7
48,6
49,7
50,7
51,8
52,1
53,4
54,4
55,6
56,2
57,6
58,2
59,1
60,2
61,1
62,3
63,3
64,8
65,4
66,1
67,3
68,7
69,3
70,1
71,1
72,3
73,1
74,2
75,3
76,2
77,2
78,5
79,3
80,1
82,2
83,2
84,2
85,2
86,3
87,2
88,2
89,1
90,2
91,5
92,5
93,2
94,2
95,1
96,2
98,3
99,2
100,2
101,3
102,1
103,2
105,2
107,2
108,1
109,1
110,1
112,1
116,1
118,1
122,1
123,2
124,2
125,1
131,1
135,1
136,1
139,1
140,1
143,1
147,2
148,1
155,1
157,2
167,2
174,1
176,2
182,1
187,1
188,1
189,1
191,1
195,1
199,2
201,1
204,1
214,1
221,1
247,1
257,1
258,1
267,1
269,1
314,1
323,1
332,1
347,1
358,1
376,1
382,1
398,1
500,1
