step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,56,-1,0,57,0,105,0,119,0,119,0,10,13,116,0,0,571,0
400,409,112,-1,0,73,0,179,0,221,0,230,0,20,50,224,0,0,1122,0
600,609,161,-1,0,79,0,230,0,318,0,334,0,19,63,317,0,0,1690,0
800,809,215,-1,0,81,0,268,0,395,0,437,0,19,77,395,0,0,2249,0
1000,1009,279,-1,0,84,0,291,0,468,0,540,0,20,97,472,3,6,2834,0
1200,1209,342,-1,0,90,0,314,0,526,0,622,0,20,133,538,4,8,3422,0
1400,1409,404,-1,0,89,0,354,0,619,0,728,0,20,126,614,5,10,3975,0
1600,1609,457,-1,0,90,0,358,0,691,0,829,0,20,150,696,3,6,4562,0
1800,1809,520,-1,0,88,0,389,0,739,0,905,0,20,152,735,5,10,5151,0
2000,2009,566,-1,0,91,0,398,0,788,0,1007,0,20,172,777,5,10,5752,0
2200,2209,617,-1,0,91,0,430,0,873,0,1144,0,20,189,889,3,6,6314,0
2400,2409,685,-1,0,94,0,422,0,926,0,1226,0,20,185,919,9,18,6905,0
2600,2609,753,-1,0,93,0,448,0,968,0,1295,0,20,196,973,8,16,7488,0
2800,2809,812,-1,0,97,0,440,0,1009,0,1392,0,20,192,1014,6,12,8077,0
3000,3009,877,3,0,99,2,454,10,1043,13,1462,0,20,204,1051,8,16,8677,0
3200,3209,946,3,0,94,2,454,7,1095,11,1544,0,20,211,1093,9,18,9266,0
3400,3409,1006,3,1,96,0,484,10,1106,9,1615,0.036,20,215,1109,9,18,9866,0
3600,3609,1070,3,0,99,0,477,11,1162,5,1697,0.0281,20,255,1169,11,22,10465,0
3800,3809,1129,3,0,95,3,508,7,1201,10,1781,0.0218,20,257,1214,10,20,11073,0
4000,4009,1194,3,1,97,1,484,7,1246,12,1845,0.0167,20,254,1216,11,22,11675,0
4200,4209,1253,3,1,99,2,489,5,1247,8,1912,0.0277,20,238,1251,10,20,12284,0
4400,4409,1322,3,0,99,2,503,5,1244,6,1963,0.0212,20,263,1293,8,16,12890,0
4600,4609,1390,3,0,97,3,499,8,1317,12,2028,0.016,20,230,1291,3,6,13484,0
4800,4809,1441,3,0,97,0,502,9,1328,6,2104,0.0534,20,267,1320,7,14,14084,0
5000,5009,1500,3,2,97,4,514,6,1362,7,2189,0.041,20,226,1361,14,28,14695,0
5200,5209,1558,5,0,102,4,519,8,1400,13,2244,0.0611,20,275,1405,16,32,15318,1
5400,5409,1625,7,1,99,3,523,13,1418,14,2328,0.0781,20,277,1407,14,28,15930,1
5600,5609,1697,9,1,98,1,524,10,1449,15,2426,0.1106,20,299,1459,12,24,16528,1
5800,5809,1751,13,1,100,7,542,13,1519,19,2508,0.1138,20,293,1495,12,24,17133,1
6000,6009,1811,15,1,97,9,537,14,1537,20,2606,0.1237,20,328,1544,8,16,17731,1
6200,6209,1870,20,1,101,7,532,15,1549,20,2648,0.137,20,303,1532,11,22,18338,1
6400,6409,1928,22,1,103,8,549,15,1573,20,2735,0.1259,20,324,1567,11,22,18945,1
6600,6609,1992,24,2,98,12,552,15,1594,20,2811,0.1231,20,305,1628,11,22,19552,1
6800,6809,2046,26,0,101,7,550,18,1607,20,2859,0.1403,20,351,1621,12,24,20168,1
7000,7009,2098,29,0,100,9,565,19,1619,20,2935,0.1574,20,335,1626,13,26,20788,1
7200,7209,2161,31,2,102,9,561,19,1683,20,3023,0.1526,20,344,1655,12,24,21394,1
7400,7409,2216,34,0,101,8,564,18,1700,20,3075,0.1452,20,301,1662,14,28,22009,1
7600,7609,2279,37,0,101,9,562,20,1701,20,3120,0.1616,20,331,1722,18,36,22633,1
7800,7809,2343,40,0,99,9,549,20,1737,20,3219,0.1695,20,298,1698,18,36,23241,1
8000,8009,2398,42,1,102,13,581,17,1747,20,3287,0.2074,20,388,1767,17,34,23863,1
8200,8209,2461,45,1,103,8,599,19,1818,20,3459,0.1948,20,361,1803,17,34,24441,1
8400,8409,2538,48,1,101,13,595,19,1852,20,3496,0.1693,20,394,1825,17,34,25062,1
8600,8609,2587,50,6,103,9,574,19,1853,20,3566,0.1836,20,377,1859,16,32,25681,1
8800,8809,2643,52,2,97,10,587,19,1872,20,3643,0.1871,20,345,1841,16,32,26302,1
9000,9009,2702,54,6,96,8,591,19,1885,20,3693,0.199,20,389,1872,16,32,26924,1
9200,9209,2766,58,1,99,8,597,19,1905,20,3763,0.1881,20,397,1895,20,40,27541,1
9400,9409,2821,62,4,101,7,596,20,1874,20,3830,0.1819,20,370,1913,16,32,28164,1
9600,9609,2880,65,4,99,13,598,18,1974,20,3893,0.1787,20,397,1923,17,34,28783,1
9800,9809,2942,67,1,102,12,596,20,1968,20,3967,0.166,20,372,1920,24,48,29416,1
10000,10009,2997,69,3,101,9,589,19,1984,20,4037,0.1625,20,415,1979,19,38,30040,1
10200,10209,3058,72,2,100,11,602,20,2022,20,4086,0.1538,20,442,1971,21,42,30674,1
10400,10409,3118,75,3,100,12,597,20,1989,20,4135,0.1621,20,353,1990,22,44,31306,1
10600,10609,3184,79,2,100,12,594,19,2040,20,4216,0.1688,20,410,1989,22,44,31939,1
10800,10809,3238,82,3,101,8,621,20,2021,20,4252,0.1482,20,385,2072,22,44,32574,1
11000,11009,3296,84,2,102,13,607,19,2080,20,4331,0.1679,20,408,2040,18,36,33200,1
11200,11209,3365,87,2,102,15,613,20,2042,20,4374,0.1525,20,421,2084,22,44,33830,1
11400,11409,3427,92,2,101,13,614,20,2088,20,4476,0.1551,20,424,2098,23,46,34459,1
11600,11609,3486,94,3,101,12,616,20,2078,20,4560,0.1622,20,440,2132,28,56,35110,1
11800,11809,3542,96,1,100,8,606,19,2110,20,4627,0.1945,20,433,2123,26,52,35747,1
12000,12009,3592,99,0,100,12,622,19,2164,20,4687,0.1837,20,392,2134,24,48,36388,1
12200,12209,3642,101,3,99,14,631,20,2109,20,4784,0.1912,20,471,2159,23,46,37025,1
12400,12409,3708,103,4,103,13,616,20,2194,20,4858,0.1761,20,461,2193,20,40,37649,1
12600,12609,3758,106,3,101,12,623,20,2175,20,4934,0.189,20,466,2162,18,36,38270,1
12800,12809,3817,109,3,105,14,624,20,2215,20,4973,0.1743,20,431,2192,17,34,38894,1
13000,13009,3877,111,7,102,12,607,20,2210,20,5072,0.1975,20,454,2200,17,34,39515,1
13200,13209,3935,114,3,105,11,635,20,2218,20,5128,0.1811,20,447,2269,20,40,40151,1
13400,13409,3998,116,1,102,18,617,19,2202,20,5193,0.163,20,473,2269,24,48,40778,1
13600,13609,4071,118,5,97,16,633,20,2242,20,5245,0.1735,20,483,2260,22,44,41400,1
13800,13809,4132,120,4,101,17,625,20,2262,20,5296,0.1819,20,506,2274,23,46,42035,1
14000,14009,4197,123,1,101,12,652,20,2271,20,5467,0.2036,20,503,2276,23,46,42629,1
14200,14209,4254,126,1,102,15,652,20,2348,20,5587,0.201,20,484,2351,23,46,43242,1
