degree,count
3,4416
4,1627
5,906
6,536
7,389
8,316
9,244
10,177
11,158
12,116
13,105
14,90
15,75
16,75
17,56
18,47
19,48
20,35
21,33
22,33
23,24
24,38
25,20
26,19
27,14
28,19
29,21
30,13
31,7
32,6
33,17
34,13
35,9
36,18
37,14
38,6
39,13
40,11
41,7
42,9
43,2
44,10
45,7
46,9
47,5
48,3
49,4
50,6
51,4
52,3
53,2
54,7
55,4
56,8
57,4
58,3
59,7
60,4
61,1
62,2
63,2
64,1
65,2
66,3
67,2
68,1
69,3
70,2
71,4
72,2
73,2
74,4
76,3
77,3
78,2
79,1
80,3
82,1
84,1
86,4
88,1
90,1
91,1
92,1
93,1
94,3
95,3
98,3
99,1
100,1
101,1
102,1
103,1
104,2
105,2
108,3
109,1
110,1
111,1
112,2
118,1
120,2
121,1
122,2
126,1
127,1
128,1
130,1
131,1
135,3
136,1
137,1
138,1
141,1
150,4
154,2
156,1
158,2
161,1
166,1
179,1
193,1
194,1
195,1
198,1
200,1
208,1
212,1
233,1
236,1
237,1
242,1
262,1
265,1
279,1
281,1
286,1
305,1
309,1
311,1
317,1
338,1
358,1
383,1
420,1
428,1
433,1
453,1
455,1
524,1
