degree,count
3,4315
4,1709
5,935
6,545
7,388
8,267
9,250
10,168
11,150
12,114
13,86
14,90
15,76
16,76
17,63
18,44
19,49
20,46
21,38
22,35
23,32
24,27
25,29
26,20
27,23
28,21
29,14
30,17
31,13
32,9
33,15
34,16
35,9
36,12
37,10
38,11
39,9
40,13
41,9
42,11
43,12
44,7
45,7
46,6
47,5
48,5
49,7
50,7
51,6
52,7
53,4
54,5
55,3
56,10
57,3
58,2
59,3
60,2
61,5
62,1
63,6
64,4
65,2
67,5
68,3
69,5
70,2
71,3
72,1
73,4
74,2
76,1
77,2
78,1
79,1
80,4
81,4
83,3
84,1
87,1
88,2
90,2
92,2
95,1
96,2
97,3
98,3
100,1
101,2
102,1
104,1
105,1
106,1
112,1
114,2
115,1
117,1
120,1
121,3
122,1
123,1
125,1
126,1
130,1
134,1
137,1
139,2
140,2
143,1
146,1
147,1
149,1
154,1
156,1
160,3
161,1
163,1
168,1
169,1
172,1
178,1
180,1
184,1
185,1
188,1
205,1
206,2
208,1
210,1
211,1
212,1
213,1
237,2
240,1
247,1
253,1
262,1
267,1
301,1
303,1
327,1
338,1
340,1
379,1
420,1
435,1
473,1
