step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,62,-1,0,58,0,100,0,115,0,116,0,13,21,114,0,0,563,0
400,409,134,-1,0,70,0,163,0,199,0,206,0,19,37,200,0,0,1125,0
600,609,190,-1,0,78,0,210,0,290,0,309,0,20,61,292,0,0,1695,0
800,809,245,-1,0,80,0,251,0,374,0,413,0,20,68,377,0,0,2251,0
1000,1009,303,-1,0,85,0,283,0,448,0,505,0,20,86,442,0,0,2823,0
1200,1209,367,-1,0,86,0,305,0,510,0,585,0,20,75,507,1,2,3403,0
1400,1409,422,-1,0,88,0,322,0,566,0,675,0,20,122,559,2,4,3995,0
1600,1609,475,-1,0,90,0,346,0,627,0,765,0,20,114,622,1,2,4579,0
1800,1809,534,-1,0,92,0,353,0,669,0,860,0,20,144,679,3,6,5167,0
2000,2009,609,-1,0,93,0,394,0,763,0,970,0,20,157,764,3,6,5723,0
2200,2209,662,-1,0,94,0,405,0,844,0,1088,0,20,181,841,3,6,6279,0
2400,2409,732,-1,0,97,0,429,0,893,0,1152,0,20,202,897,4,8,6859,0
2600,2609,795,-1,0,96,0,418,0,936,0,1234,0,20,188,931,7,14,7453,0
2800,2809,849,-1,0,96,0,442,0,990,0,1317,0,20,198,990,8,16,8046,0
3000,3009,911,3,0,95,3,458,4,1010,13,1412,0,20,207,1005,10,20,8645,0
3200,3209,974,3,0,95,3,471,7,1082,15,1503,0.0095,20,205,1060,8,16,9240,0
3400,3409,1024,3,0,95,4,472,5,1103,11,1595,0.0074,20,215,1092,6,12,9837,0
3600,3609,1096,3,0,98,3,489,10,1145,10,1697,0.0057,20,236,1161,5,10,10404,0
3800,3809,1164,3,0,98,2,487,4,1211,12,1764,0.0208,20,232,1217,6,12,10981,0
4000,4009,1218,3,0,99,1,505,7,1265,8,1870,0.0161,20,276,1249,8,16,11569,0
