degree,count
3,4370
4,1677
5,868
6,552
7,408
8,283
9,234
10,172
11,125
12,103
13,108
14,78
15,55
16,63
17,52
18,53
19,53
20,41
21,36
22,26
23,46
24,26
25,25
26,22
27,22
28,24
29,26
30,17
31,14
32,20
33,14
34,9
35,12
36,13
37,18
38,13
39,9
40,19
41,8
42,9
43,9
44,10
45,10
46,9
47,8
48,4
49,6
50,8
51,3
52,3
53,1
54,4
55,5
56,4
57,4
58,6
59,4
60,5
61,4
62,2
63,4
64,2
65,6
66,2
67,2
68,1
69,2
70,7
71,3
72,3
73,2
74,3
75,6
76,3
77,2
78,2
79,3
80,1
81,3
82,3
83,3
84,3
85,2
87,2
88,2
89,1
90,1
92,2
93,4
94,2
95,3
96,1
97,2
98,2
101,1
102,1
103,2
104,3
105,5
106,3
107,1
108,1
109,3
110,1
113,2
114,1
118,1
119,2
124,3
125,1
128,1
130,2
131,2
132,1
134,2
138,1
139,1
143,2
144,3
145,2
147,1
148,2
150,1
152,3
155,1
156,1
157,1
159,3
164,1
168,1
170,1
188,1
189,1
194,1
202,1
207,1
213,1
215,2
218,1
220,1
222,1
226,1
229,1
238,1
260,1
273,1
318,1
319,1
322,1
325,1
411,1
437,1
466,1
549,1
609,1
