degree,count
3,4409
4,1637
5,857
6,567
7,362
8,272
9,213
10,156
11,121
12,119
13,107
14,97
15,87
16,73
17,60
18,68
19,39
20,46
21,43
22,42
23,42
24,29
25,27
26,19
27,27
28,16
29,23
30,23
31,19
32,14
33,6
34,11
35,15
36,16
37,12
38,6
39,14
40,15
41,11
42,11
43,5
44,8
45,10
46,4
47,7
48,8
49,10
50,4
51,5
52,4
53,5
54,3
55,4
56,6
57,8
58,4
59,10
60,4
61,4
62,5
63,1
64,3
65,6
66,3
67,6
68,2
69,1
70,1
71,4
72,3
73,3
74,1
75,1
76,2
77,5
78,2
79,4
80,3
81,4
82,2
84,1
86,6
87,4
89,2
90,3
92,2
93,2
94,2
95,2
96,4
97,1
98,2
99,2
100,1
101,1
102,1
103,2
104,1
108,1
109,2
111,2
113,1
117,2
118,2
119,1
121,1
123,1
125,1
126,1
127,2
128,1
129,1
131,2
134,1
135,1
136,3
138,2
139,1
140,2
141,1
142,1
148,1
151,1
154,2
157,1
169,1
173,1
180,1
184,1
187,1
195,1
198,1
200,2
205,1
236,1
240,1
243,1
275,1
296,1
298,1
306,1
325,1
330,2
361,1
362,1
377,1
418,1
465,1
500,1
545,1
554,1
