degree,count
3,4276
4,1708
5,913
6,598
7,383
8,297
9,210
10,205
11,145
12,109
13,95
14,81
15,66
16,73
17,61
18,48
19,35
20,40
21,37
22,35
23,31
24,29
25,33
26,23
27,35
28,28
29,20
30,17
31,11
32,19
33,13
34,15
35,14
36,7
37,10
38,7
39,15
40,9
41,7
42,6
43,7
44,10
45,6
46,10
47,5
48,2
49,9
50,4
51,4
52,8
53,3
54,7
55,6
56,4
57,5
58,3
59,6
60,2
61,5
62,6
63,3
64,3
65,3
66,3
71,4
72,3
74,1
75,2
76,4
77,4
78,1
79,3
80,2
81,2
82,4
83,1
85,1
86,1
87,1
88,1
90,2
91,1
92,3
93,1
94,1
95,1
97,1
98,2
99,1
102,2
103,3
104,1
105,2
106,2
109,1
111,1
114,1
115,3
116,1
117,1
120,2
121,2
123,2
125,2
128,1
129,1
131,1
133,1
135,1
137,1
139,3
144,2
145,1
150,1
153,1
154,1
157,1
158,1
161,1
164,1
165,1
170,1
178,1
179,1
184,1
185,1
199,1
204,1
207,1
223,1
227,1
240,1
241,1
242,1
244,1
249,2
252,1
263,1
271,1
290,1
307,1
326,1
341,1
343,1
371,1
409,1
433,1
464,1
662,1
