degree,count
3,4249
4,1532
5,829
6,528
7,411
8,290
9,243
10,206
11,148
12,119
13,119
14,101
15,90
16,81
17,60
18,78
19,72
20,53
21,44
22,37
23,39
24,32
25,29
26,39
27,26
28,35
29,18
30,22
31,27
32,23
33,17
34,8
35,13
36,11
37,13
38,17
39,10
40,13
41,11
42,13
43,8
44,9
45,8
46,11
47,8
48,9
49,7
50,10
51,6
52,7
53,8
54,7
55,7
56,6
57,6
58,6
59,2
60,5
61,5
62,2
63,1
64,4
65,3
66,2
67,6
68,1
69,6
70,3
71,1
72,1
73,2
74,2
75,4
76,1
77,3
78,4
79,2
80,2
81,5
82,5
83,2
85,1
86,3
87,3
88,2
89,3
90,3
91,3
92,1
93,1
94,3
96,1
97,1
99,1
101,1
103,3
104,2
105,1
106,4
108,3
109,1
111,1
113,1
114,2
115,1
116,1
118,1
120,1
121,1
123,1
126,1
127,1
129,2
130,1
134,1
137,2
140,1
141,1
144,1
151,1
153,2
156,1
157,1
159,1
161,1
169,1
171,2
172,1
176,1
179,1
180,1
181,1
182,1
188,1
191,1
193,1
194,1
197,2
202,2
218,1
221,1
229,1
231,1
234,1
242,1
248,1
252,1
275,1
279,1
283,1
301,1
315,1
316,1
341,1
345,1
358,1
369,1
449,1
509,1
534,1
544,1
