step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,66,-1,0,59,0,103,0,111,0,114,0,16,29,112,0,0,553,0
400,409,127,-1,0,71,0,156,0,193,0,202,0,15,36,194,2,4,1100,0
600,609,182,-1,0,73,0,201,0,274,0,298,0,19,51,272,3,6,1687,0
800,809,235,-1,0,80,0,235,0,352,0,403,0,20,83,356,3,6,2268,0
1000,1009,302,-1,0,85,0,278,0,437,0,509,0,20,82,445,2,4,2820,0
1200,1209,372,-1,0,86,0,300,0,513,0,599,0,19,75,508,6,12,3400,0
1400,1409,424,-1,0,86,0,337,0,580,0,690,0,20,114,582,6,12,3968,0
1600,1609,490,-1,0,89,0,348,0,638,0,773,0,20,152,643,4,8,4553,0
1800,1809,560,-1,0,92,0,375,0,696,0,854,0,20,139,707,2,4,5116,0
2000,2009,619,-1,0,93,0,390,0,735,0,933,0,20,158,738,9,18,5717,0
2200,2209,684,-1,0,90,0,391,0,759,0,984,0,20,165,770,12,24,6326,0
2400,2409,749,-1,0,90,0,405,0,810,0,1066,0,20,154,811,12,24,6923,0
2600,2609,805,-1,0,94,0,422,0,882,0,1159,0,20,159,885,23,46,7536,0
2800,2809,878,-1,0,98,0,441,0,954,0,1248,0,20,215,946,31,62,8174,0
3000,3009,928,3,0,94,6,454,7,982,14,1363,0,20,204,976,18,36,8790,0
3200,3209,985,5,1,98,2,454,8,1018,14,1450,0.0382,20,195,1055,21,42,9405,1
3400,3409,1053,7,0,98,3,459,9,1032,15,1498,0.0145,20,181,1063,24,48,10035,1
3600,3609,1114,9,3,101,5,472,12,1068,18,1575,0.0033,20,239,1107,22,44,10666,1
3800,3809,1166,11,2,100,6,482,12,1147,19,1683,0.006,20,199,1150,23,46,11280,1
4000,4009,1232,10,2,95,6,475,12,1190,18,1749,0,20,228,1160,19,38,11904,0
4200,4209,1293,12,1,101,6,504,11,1237,18,1838,0.0175,20,255,1229,14,28,12503,1
4400,4409,1348,14,2,100,6,518,19,1295,18,1960,0.0472,20,281,1295,12,24,13078,1
4600,4609,1412,17,3,101,6,514,14,1332,20,2046,0.0412,20,269,1340,21,42,13699,1
4800,4809,1469,19,0,97,6,504,14,1355,18,2131,0.044,20,288,1368,24,48,14331,1
5000,5009,1542,22,1,98,13,532,17,1376,20,2179,0.0579,20,276,1382,26,52,14960,1
5200,5209,1605,26,0,102,9,532,17,1444,20,2281,0.0532,20,280,1415,22,44,15569,1
5400,5409,1670,28,0,99,11,536,17,1468,20,2364,0.0386,20,313,1459,23,46,16192,1
5600,5609,1723,30,0,98,10,536,20,1487,20,2455,0.0371,20,322,1481,27,54,16832,1
5800,5809,1788,33,1,98,7,545,19,1525,20,2523,0.04,20,298,1513,27,54,17459,1
6000,6009,1847,35,1,101,14,549,20,1565,20,2598,0.0417,20,314,1559,26,52,18092,1
6200,6209,1911,37,0,98,15,552,20,1613,20,2709,0.0444,20,350,1595,26,52,18713,1
6400,6409,1968,39,4,100,9,581,20,1611,20,2806,0.0554,20,349,1670,25,50,19332,1
6600,6609,2020,41,4,103,8,571,20,1663,20,2894,0.0599,20,368,1668,27,54,19970,1
6800,6809,2082,43,2,100,14,587,18,1668,20,2939,0.0697,20,352,1685,25,50,20611,1
7000,7009,2136,46,2,99,8,570,18,1718,20,3033,0.0628,20,356,1722,27,54,21243,1
7200,7209,2198,49,2,101,13,586,18,1734,20,3089,0.0614,20,371,1748,22,44,21869,1
7400,7409,2260,51,1,101,12,593,19,1738,20,3149,0.065,20,354,1767,22,44,22500,1
7600,7609,2308,54,3,97,11,583,20,1762,20,3212,0.0718,20,349,1778,22,44,23136,1
7800,7809,2366,58,3,99,10,572,20,1769,20,3252,0.0784,20,372,1778,28,56,23777,1
8000,8009,2417,61,1,100,13,594,20,1780,20,3341,0.0744,20,350,1783,33,66,24427,1
8200,8209,2480,63,1,104,10,603,20,1887,20,3493,0.0549,20,374,1887,34,68,25064,1
8400,8409,2543,66,6,102,12,596,18,1903,20,3553,0.0488,20,428,1898,38,76,25718,1
8600,8609,2605,68,2,104,13,594,19,1899,20,3608,0.0395,20,409,1901,45,90,26396,1
8800,8809,2664,70,1,101,14,612,20,1935,20,3644,0.0314,20,393,1910,48,96,27079,1
9000,9009,2730,72,2,104,12,627,19,2050,20,3833,0.025,20,381,2003,46,92,27726,1
9200,9209,2792,74,1,101,11,625,20,1998,20,3875,0.0448,20,437,2030,45,90,28396,1
9400,9409,2857,76,2,103,12,618,19,2081,20,4004,0.0722,20,420,2069,52,104,29076,1
9600,9609,2912,79,2,103,12,621,19,2088,20,4092,0.0747,20,443,2103,52,104,29770,1
9800,9809,2978,81,2,101,15,633,20,2148,20,4153,0.0546,20,445,2058,50,100,30455,1
10000,10009,3029,84,4,103,10,640,20,2119,20,4262,0.0685,20,435,2199,54,108,31134,1
10200,10209,3090,86,2,101,13,657,19,2207,20,4300,0.0797,20,430,2152,59,118,31836,1
10400,10409,3154,91,2,102,12,636,20,2185,20,4403,0.095,20,453,2198,58,116,32529,1
10600,10609,3215,94,7,104,14,647,20,2241,20,4448,0.0758,20,464,2158,56,112,33224,1
10800,10809,3279,97,4,104,13,648,20,2214,20,4529,0.0705,20,457,2235,57,114,33926,1
11000,11009,3336,99,1,103,18,660,19,2231,20,4604,0.0512,20,463,2222,55,110,34623,1
11200,11209,3398,103,3,102,13,642,20,2245,20,4677,0.0708,20,439,2224,58,116,35306,1
11400,11409,3457,105,0,99,14,639,20,2294,20,4781,0.0565,20,429,2236,56,112,36004,1
11600,11609,3511,107,3,106,17,660,20,2303,20,4805,0.06,20,474,2351,68,136,36726,1
11800,11809,3568,111,7,106,17,667,20,2254,20,4874,0.0793,20,513,2337,71,142,37456,1
12000,12009,3631,114,1,100,12,642,20,2314,20,4964,0.0782,20,497,2315,69,138,38165,1
12200,12209,3690,117,4,104,16,662,20,2315,20,5034,0.0724,20,454,2370,73,146,38889,1
12400,12409,3751,119,0,107,12,661,20,2330,20,5108,0.0578,20,468,2367,65,130,39596,1
12600,12609,3804,121,3,105,11,663,20,2390,20,5153,0.0661,20,505,2372,66,132,40317,1
12800,12809,3863,123,5,105,13,667,20,2417,20,5181,0.0727,20,459,2333,60,120,41026,1
13000,13009,3929,125,1,106,12,662,20,2385,20,5296,0.063,20,538,2395,62,124,41727,1
13200,13209,3986,127,4,104,11,647,20,2433,20,5354,0.0802,20,473,2439,52,104,42410,1
13400,13409,4055,129,4,103,15,689,19,2471,20,5511,0.089,20,542,2486,53,106,43075,1
13600,13609,4114,131,1,103,11,692,20,2555,20,5628,0.076,20,514,2474,56,112,43751,1
13800,13809,4169,133,4,104,16,705,20,2564,20,5719,0.0657,20,563,2598,59,118,44448,1
