degree,count
3,4443
4,1608
5,887
6,586
7,369
8,294
9,189
10,184
11,173
12,121
13,104
14,73
15,85
16,65
17,58
18,48
19,42
20,46
21,27
22,39
23,29
24,28
25,21
26,25
27,17
28,17
29,23
30,18
31,13
32,13
33,12
34,19
35,13
36,12
37,18
38,9
39,8
40,10
41,6
42,10
43,7
44,10
45,7
46,7
47,4
48,5
49,5
50,3
51,5
52,5
53,4
54,7
55,5
56,2
57,4
58,4
59,1
60,4
61,3
62,3
63,3
64,1
66,2
67,2
68,3
70,3
71,5
72,5
73,4
74,2
75,1
76,1
77,5
78,1
79,1
80,3
81,1
82,3
83,4
84,3
85,1
87,1
88,1
89,2
90,1
92,2
95,2
97,2
98,4
99,1
100,1
101,3
102,1
103,1
105,1
106,4
107,1
108,2
113,2
114,1
117,1
118,2
119,1
120,1
122,1
123,1
124,1
125,1
129,1
130,1
131,1
132,2
134,1
136,1
137,1
138,1
142,1
143,1
144,1
145,1
146,1
153,1
156,3
158,1
159,1
161,1
164,2
166,3
173,1
174,1
175,1
177,1
178,2
188,1
189,2
199,1
205,1
211,1
217,1
219,1
220,1
221,1
229,1
235,2
239,1
263,1
275,1
283,1
284,1
321,1
337,1
363,1
398,1
418,1
449,1
458,1
515,1
