degree,count
3,4324
4,1737
5,882
6,600
7,396
8,284
9,214
10,189
11,134
12,111
13,97
14,79
15,78
16,54
17,59
18,48
19,46
20,32
21,33
22,27
23,26
24,22
25,25
26,20
27,34
28,25
29,17
30,15
31,18
32,8
33,22
34,21
35,15
36,10
37,14
38,8
39,8
40,6
41,8
42,6
43,11
44,6
45,6
46,8
47,6
48,6
49,5
50,2
51,4
52,6
53,3
54,4
55,5
56,6
57,2
58,2
59,10
60,3
61,1
62,4
63,4
64,5
65,4
66,4
67,2
68,2
69,3
70,1
71,3
73,1
74,4
75,3
76,6
77,3
78,1
79,5
80,2
81,2
82,3
83,2
84,3
85,1
86,1
88,2
89,2
90,1
91,2
92,2
93,3
94,4
95,2
96,1
97,1
98,3
99,3
101,1
103,3
104,1
106,2
107,1
108,1
109,2
111,1
112,1
113,1
114,1
121,3
123,2
124,1
125,1
126,1
131,1
134,1
135,1
138,1
139,1
141,2
143,1
144,1
147,2
148,1
149,1
150,1
154,1
157,1
163,1
168,1
169,1
173,1
177,1
180,1
181,2
184,1
201,1
203,1
207,1
218,2
221,1
233,1
268,1
283,1
284,1
297,1
306,1
312,1
338,1
355,1
357,1
361,1
370,1
422,1
484,1
