degree,count
3,4073
4,1603
5,869
6,569
7,449
8,308
9,234
10,174
11,162
12,110
13,107
14,103
15,83
16,85
17,67
18,55
19,56
20,58
21,50
22,39
23,39
24,48
25,35
26,33
27,40
28,20
29,32
30,26
31,25
32,25
33,24
34,18
35,10
36,13
37,14
38,13
39,10
40,5
41,9
42,7
43,9
44,12
45,11
46,7
47,6
48,3
49,8
50,9
51,12
52,6
53,10
54,5
55,1
56,5
57,1
58,5
59,4
60,5
61,2
62,3
63,5
64,3
65,6
66,1
67,3
68,4
69,4
70,3
71,2
72,5
73,1
74,5
75,2
76,4
78,4
79,6
80,4
81,1
82,4
83,1
85,1
87,2
88,6
89,4
90,3
91,1
92,1
93,1
94,2
95,2
96,1
97,2
98,1
99,2
101,1
102,2
105,1
106,2
107,1
108,1
110,1
111,1
112,4
114,1
115,1
116,1
120,2
121,2
123,2
125,2
126,1
127,2
128,2
132,1
136,1
139,1
141,2
142,2
144,2
145,1
146,1
148,1
149,1
152,1
155,2
157,1
160,1
162,1
163,1
164,1
165,3
171,1
172,2
174,1
178,1
184,1
185,1
186,2
187,1
191,1
193,1
195,1
196,1
199,1
205,1
232,1
234,1
243,1
255,1
257,1
273,1
276,1
290,1
354,1
357,1
372,1
373,1
384,2
446,1
454,1
459,1
475,1
486,1
489,1
