degree,count
3,4377
4,1717
5,846
6,611
7,388
8,263
9,225
10,172
11,151
12,115
13,94
14,80
15,79
16,60
17,53
18,53
19,41
20,43
21,46
22,24
23,25
24,21
25,23
26,17
27,21
28,22
29,22
30,17
31,17
32,22
33,12
34,19
35,6
36,12
37,11
38,9
39,7
40,6
41,8
42,11
43,6
44,7
45,7
46,10
47,5
48,7
49,7
50,5
51,3
52,8
53,5
54,9
55,7
56,5
57,5
58,5
59,3
60,3
61,4
62,4
63,4
65,1
66,1
67,2
68,6
69,2
71,4
73,3
74,3
75,3
76,4
77,3
78,1
79,5
80,2
81,3
82,3
83,2
84,2
85,1
86,1
87,2
88,3
89,1
91,3
92,2
93,1
94,2
96,2
98,1
100,3
101,3
102,1
103,2
105,1
108,2
109,2
110,1
111,1
113,2
115,2
117,2
118,1
120,2
122,1
124,1
125,1
128,2
129,1
132,2
133,1
134,1
135,1
136,1
139,2
140,2
142,1
143,1
146,4
148,1
149,1
158,1
166,1
167,1
168,1
172,1
177,1
181,1
184,1
186,1
189,1
193,1
196,1
197,2
203,1
209,1
225,1
228,1
286,2
320,1
361,1
377,1
388,1
406,1
428,1
439,1
448,1
